:ID,:LABEL,id,length
Q8C110,Seq,Q8C110,840
Q95T19,Seq,Q95T19,464
Q8MR31,Seq,Q8MR31,767
D3YWJ0,Seq,D3YWJ0,796
Q9GZT3,Seq,Q9GZT3,109
Q9D8T7,Seq,Q9D8T7,112
G5EFX6,Seq,G5EFX6,1410
O75093,Seq,O75093,1534
Q80TR4,Seq,Q80TR4,1531
O88279,Seq,O88279,1531
O94813,Seq,O94813,1529
Q9R1B9,Seq,Q9R1B9,1521
Q9WVC1,Seq,Q9WVC1,766
O75094,Seq,O75094,1523
Q9WVB4,Seq,Q9WVB4,1523
O88280,Seq,O88280,1523
P24014,Seq,P24014,1504
Q08581,Seq,Q08581,821
Q0WVM7,Seq,Q0WVM7,748
Q94BP0,Seq,Q94BP0,816
Q9H2G2,Seq,Q9H2G2,1235
O54988,Seq,O54988,1233
O08815,Seq,O08815,1206
O94447,Seq,O94447,498
P40485,Seq,P40485,686
P53955,Seq,P53955,656
P38247,Seq,P38247,162
P38343,Seq,P38343,150
O74309,Seq,O74309,807
Q14BN4,Seq,Q14BN4,828
Q3URD3,Seq,Q3URD3,845
P0C093,Seq,P0C093,198
A6XIG6,Seq,A6XIG6,303
A6XIG7,Seq,A6XIG7,299
Q9V3U9,Seq,Q9V3U9,215
Q7Z7L1,Seq,Q7Z7L1,901
Q68D06,Seq,Q68D06,897
P0C7P3,Seq,P0C7P3,912
V9GXG1,Seq,V9GXG1,899
G1SRW8,Seq,G1SRW8,915
Q5A872,Seq,Q5A872,1373
P39928,Seq,P39928,1220
Q95V25,Seq,Q95V25,1140
Q3E784,Seq,Q3E784,85
Q8IPH9,Seq,Q8IPH9,515
P22807,Seq,P22807,659
Q03720,Seq,Q03720,1200
P32030,Seq,P32030,322
P78972,Seq,P78972,488
Q12232,Seq,Q12232,587
Q944L7,Seq,Q944L7,391
P03973,Seq,P03973,132
P97430,Seq,P97430,131
P37194,Seq,P37194,188
Q7G7J6,Seq,Q7G7J6,625
D0ZRB2,Seq,D0ZRB2,765
Q8ZQQ2,Seq,Q8ZQQ2,765
Q9UT03,Seq,Q9UT03,677
P42900,Seq,P42900,643
Q38E54,Seq,Q38E54,323
Q38E55,Seq,Q38E55,329
Q38E56,Seq,Q38E56,365
E9AFX2,Seq,E9AFX2,338
O59800,Seq,O59800,354
P38241,Seq,P38241,364
A8IJF8,Seq,A8IJF8,881
O13791,Seq,O13791,433
D2K6F1,Seq,D2K6F1,883
Q00772,Seq,Q00772,484
Q9NWH9,Seq,Q9NWH9,1034
P0AGC3,Seq,P0AGC3,645
Q9SHY8,Seq,Q9SHY8,535
O23174,Seq,O23174,536
Q9VAQ7,Seq,Q9VAQ7,574
O95391,Seq,O95391,586
Q9Y7Y2,Seq,Q9Y7Y2,379
Q02775,Seq,Q02775,382
P55000,Seq,P55000,103
Q9Z0K7,Seq,Q9Z0K7,110
P0DP57,Seq,P0DP57,97
P0DP59,Seq,P0DP59,97
P91351,Seq,P91351,443
Q9VN41,Seq,Q9VN41,297
Q9BQ83,Seq,Q9BQ83,275
Q8BX32,Seq,Q8BX32,270
Q9P7M3,Seq,Q9P7M3,271
P38324,Seq,P38324,304
Q9VS48,Seq,Q9VS48,1145
Q8IY92,Seq,Q8IY92,1834
Q6P1D7,Seq,Q6P1D7,1565
Q9P6M0,Seq,Q9P6M0,419
Q12098,Seq,Q12098,748
P32828,Seq,P32828,619
P87176,Seq,P87176,269
P40072,Seq,P40072,274
Q9C0Z3,Seq,Q9C0Z3,172
P53251,Seq,P53251,210
Q9SL48,Seq,Q9SL48,627
Q24179,Seq,Q24179,639
O74534,Seq,O74534,639
P22213,Seq,P22213,666
P22215,Seq,P22215,453
Q9I841,Seq,Q9I841,136
P0A8W2,Seq,P0A8W2,144
P0A905,Seq,P0A905,155
P0A9K9,Seq,P0A9K9,196
Q9CKP2,Seq,Q9CKP2,199
O83369,Seq,O83369,176
Q9KNX6,Seq,Q9KNX6,201
Q7CFU4,Seq,Q7CFU4,195
P40167,Seq,P40167,298
Q9FNI6,Seq,Q9FNI6,1029
Q9FIY7,Seq,Q9FIY7,1277
Q965M2,Seq,Q965M2,881
Q02651,Seq,Q02651,245
Q02330,Seq,Q02330,418
Q04658,Seq,Q04658,369
P45896,Seq,P45896,393
P45897,Seq,P45897,570
Q9Y6J3,Seq,Q9Y6J3,95
G5EBT1,Seq,G5EBT1,509
Q09488,Seq,Q09488,636
Q9I8V2,Seq,Q9I8V2,472
Q15797,Seq,Q15797,465
P70340,Seq,P70340,465
P97588,Seq,P97588,468
Q9I9P9,Seq,Q9I9P9,468
Q15796,Seq,Q15796,467
Q62432,Seq,Q62432,467
O70436,Seq,O70436,467
P84022,Seq,P84022,425
Q8BUN5,Seq,Q8BUN5,425
P84025,Seq,P84025,425
Q13485,Seq,Q13485,552
P97471,Seq,P97471,551
O70437,Seq,O70437,552
Q56I99,Seq,Q56I99,465
Q9W7E7,Seq,Q9W7E7,464
Q99717,Seq,Q99717,465
P97454,Seq,P97454,465
Q9R1V3,Seq,Q9R1V3,465
Q9W734,Seq,Q9W734,431
O43541,Seq,O43541,496
O35182,Seq,O35182,495
O15105,Seq,O15105,426
O35253,Seq,O35253,426
O88406,Seq,O88406,426
O15198,Seq,O15198,467
Q9JIW5,Seq,Q9JIW5,430
O54835,Seq,O54835,434
Q9UPU9,Seq,Q9UPU9,718
Q8CBY1,Seq,Q8CBY1,711
Q5PRF9,Seq,Q5PRF9,694
Q80XS6,Seq,Q80XS6,687
Q0VAQ4,Seq,Q0VAQ4,97
Q9BSF0,Seq,Q9BSF0,95
B2ZFP3,Seq,B2ZFP3,807
Q9VMX6,Seq,Q9VMX6,755
Q9NZC9,Seq,Q9NZC9,954
Q9T0H2,Seq,Q9T0H2,62
Q91VZ6,Seq,Q91VZ6,440
Q1ECS0,Seq,Q1ECS0,78
Q8WU79,Seq,Q8WU79,429
Q9FHH2,Seq,Q9FHH2,990
P38935,Seq,P38935,993
P40694,Seq,P40694,993
Q9EQN5,Seq,Q9EQN5,988
Q9UHJ3,Seq,Q9UHJ3,866
Q9JMD1,Seq,Q9JMD1,863
Q5VUG0,Seq,Q5VUG0,894
Q9VK33,Seq,Q9VK33,1220
Q9MA17,Seq,Q9MA17,371
Q14683,Seq,Q14683,1233
Q9CU62,Seq,Q9CU62,1233
Q9Z1M9,Seq,Q9Z1M9,1233
Q8NDV3,Seq,Q8NDV3,1235
Q920F6,Seq,Q920F6,1248
Q6Q1P4,Seq,Q6Q1P4,1218
O01789,Seq,O01789,1262
O94383,Seq,O94383,1228
P32908,Seq,P32908,1225
O95347,Seq,O95347,1197
Q8CG48,Seq,Q8CG48,1191
P41003,Seq,P41003,1172
P50533,Seq,P50533,1203
P38989,Seq,P38989,1170
Q56YN8,Seq,Q56YN8,1204
B2FDA8,Seq,B2FDA8,1261
Q9UQE7,Seq,Q9UQE7,1217
Q9CW03,Seq,Q9CW03,1217
P97690,Seq,P97690,1191
O42649,Seq,O42649,1194
P47037,Seq,P47037,1230
Q9FJL0,Seq,Q9FJL0,1241
Q20060,Seq,Q20060,1549
Q9NTJ3,Seq,Q9NTJ3,1288
Q8CG47,Seq,Q8CG47,1286
P41004,Seq,P41004,1324
P50532,Seq,P50532,1290
Q12267,Seq,Q12267,1418
Q9LFS8,Seq,Q9LFS8,1053
Q8IY18,Seq,Q8IY18,1101
Q8CG46,Seq,Q8CG46,1101
O13710,Seq,O13710,1076
Q08204,Seq,Q08204,1093
Q9FLR5,Seq,Q9FLR5,1058
Q9FII7,Seq,Q9FII7,1057
Q96SB8,Seq,Q96SB8,1091
Q924W5,Seq,Q924W5,1097
P53692,Seq,P53692,1140
Q12749,Seq,Q12749,1114
P28370,Seq,P28370,1054
Q6PGB8,Seq,Q6PGB8,1046
P51531,Seq,P51531,1590
Q6DIC0,Seq,Q6DIC0,1577
P51532,Seq,P51532,1647
Q3TKT4,Seq,Q3TKT4,1613
Q8K1P7,Seq,Q8K1P7,1613
O60264,Seq,O60264,1052
Q91ZW3,Seq,Q91ZW3,1051
Q969G3,Seq,Q969G3,411
O54941,Seq,O54941,411
Q56A18,Seq,Q56A18,376
Q8TEV9,Seq,Q8TEV9,937
P51834,Seq,P51834,1186
P9WGF3,Seq,P9WGF3,1205
Q10013,Seq,Q10013,126
Q9VU02,Seq,Q9VU02,124
P62314,Seq,P62314,119
P62315,Seq,P62315,119
O42661,Seq,O42661,117
Q02260,Seq,Q02260,146
Q9VI10,Seq,Q9VI10,119
P62316,Seq,P62316,118
O14036,Seq,O14036,115
Q06217,Seq,Q06217,110
Q9S7E6,Seq,Q9S7E6,128
Q9LM92,Seq,Q9LM92,131
Q17348,Seq,Q17348,136
O44437,Seq,O44437,151
P62318,Seq,P62318,126
P62320,Seq,P62320,126
Q9UUC6,Seq,Q9UUC6,97
P43321,Seq,P43321,101
Q9NPB0,Seq,Q9NPB0,183
Q54I18,Seq,Q54I18,1046
P38925,Seq,P38925,575
P38778,Seq,P38778,549
Q12078,Seq,Q12078,473
O01510,Seq,O01510,2322
Q70PP2,Seq,Q70PP2,3218
Q96Q15,Seq,Q96Q15,3661
Q9UPR3,Seq,Q9UPR3,1016
A9QM73,Seq,A9QM73,1059
Q92540,Seq,Q92540,1137
O62301,Seq,O62301,873
Q8ND04,Seq,Q8ND04,991
Q9XWJ1,Seq,Q9XWJ1,385
O46080,Seq,O46080,487
Q9H0W8,Seq,Q9H0W8,520
Q23972,Seq,Q23972,999
Q6WS85,Seq,Q6WS85,299
Q6P5D8,Seq,Q6P5D8,2007
O14362,Seq,O14362,504
P32566,Seq,P32566,505
B3DHH5,Seq,B3DHH5,72
B2RUZ4,Seq,B2RUZ4,78
Q8C1Q6,Seq,Q8C1Q6,80
P41808,Seq,P41808,388
Q9QYZ3,Seq,Q9QYZ3,484
Q04964,Seq,Q04964,104
P54661,Seq,P54661,283
Q9W6S8,Seq,Q9W6S8,281
Q09808,Seq,Q09808,152
Q9VV74,Seq,Q9VV74,226
Q16637,Seq,Q16637,294
P97801,Seq,P97801,288
O35876,Seq,O35876,289
Q8L7W5,Seq,Q8L7W5,298
Q1EC69,Seq,Q1EC69,299
Q9ZW22,Seq,Q9ZW22,272
Q8VWZ8,Seq,Q8VWZ8,266
Q6NV25,Seq,Q6NV25,94
Q9H4F8,Seq,Q9H4F8,434
Q8BLY1,Seq,Q8BLY1,463
Q8CD91,Seq,Q8CD91,447
Q9QYZ4,Seq,Q9QYZ4,484
Q9NWM0,Seq,Q9NWM0,555
Q99K82,Seq,Q99K82,555
P91682,Seq,P91682,1036
Q99835,Seq,Q99835,787
P56726,Seq,P56726,793
P97698,Seq,P97698,793
P38128,Seq,P38128,452
Q09837,Seq,Q09837,533
Q04174,Seq,Q04174,516
Q9UHP9,Seq,Q9UHP9,88
Q9DC77,Seq,Q9DC77,85
Q9LPP4,Seq,Q9LPP4,128
P13432,Seq,P13432,146
Q9SGE2,Seq,Q9SGE2,111
Q99954,Seq,Q99954,134
P02814,Seq,P02814,79
Q9LZ60,Seq,Q9LZ60,115
P76053,Seq,P76053,187
Q92922,Seq,Q92922,1105
P97496,Seq,P97496,1104
Q8TAQ2,Seq,Q8TAQ2,1214
Q6PDG5,Seq,Q6PDG5,1213
Q9VL72,Seq,Q9VL72,844
Q9H4L7,Seq,Q9H4L7,1026
Q04692,Seq,Q04692,1021
Q96GM5,Seq,Q96GM5,515
Q61466,Seq,Q61466,515
Q92925,Seq,Q92925,531
Q99JR8,Seq,Q99JR8,531
Q6STE5,Seq,Q6STE5,483
Q6P9Z1,Seq,Q6P9Z1,483
Q8NCR6,Seq,Q8NCR6,262
Q2MH31,Seq,Q2MH31,260
Q86VZ5,Seq,Q86VZ5,419
Q8VCQ6,Seq,Q8VCQ6,419
Q7TSX5,Seq,Q7TSX5,419
Q8NHU3,Seq,Q8NHU3,365
Q91194,Seq,Q91194,115
Q4JM44,Seq,Q4JM44,365
Q9VS60,Seq,Q9VS60,600
P61278,Seq,P61278,116
P60041,Seq,P60041,116
P60042,Seq,P60042,116
Q9LM02,Seq,Q9LM02,336
Q54I98,Seq,Q54I98,354
Q39227,Seq,Q39227,361
Q94JS4,Seq,Q94JS4,359
Q12306,Seq,Q12306,101
Q4VNK0,Seq,Q4VNK0,346
Q1KLK1,Seq,Q1KLK1,428
Q1KLK0,Seq,Q1KLK0,405
P9WMI5,Seq,P9WMI5,135
A8MU46,Seq,A8MU46,457
Q99LM3,Seq,Q99LM3,459
P53814,Seq,P53814,917
Q8W117,Seq,Q8W117,511
O48713,Seq,O48713,585
Q9V853,Seq,Q9V853,1061
Q9HCE7,Seq,Q9HCE7,757
Q9CUN6,Seq,Q9CUN6,731
Q9PUN2,Seq,Q9PUN2,731
Q9HAU4,Seq,Q9HAU4,748
A2A5Z6,Seq,A2A5Z6,748
Q59I47,Seq,Q59I47,272
Q53HV7,Seq,Q53HV7,270
Q811Q1,Seq,Q811Q1,278
Q9M0C5,Seq,Q9M0C5,924
Q9SZR3,Seq,Q9SZR3,1017
Q9LML2,Seq,Q9LML2,979
F4IGZ2,Seq,F4IGZ2,910
P32364,Seq,P32364,656
Q5BJI7,Seq,Q5BJI7,435
Q5RGL7,Seq,Q5RGL7,434
P32909,Seq,P32909,740
Q8NB12,Seq,Q8NB12,490
P97443,Seq,P97443,490
Q9NRG4,Seq,Q9NRG4,433
Q8R5A0,Seq,Q8R5A0,433
Q7M6Z3,Seq,Q7M6Z3,433
Q9H7B4,Seq,Q9H7B4,428
Q9CWR2,Seq,Q9CWR2,428
Q6PV68,Seq,Q6PV68,346
O94316,Seq,O94316,984
P36048,Seq,P36048,1008
Q5TZ66,Seq,Q5TZ66,204
Q06091,Seq,Q06091,175
P83351,Seq,P83351,277
P56508,Seq,P56508,79
P14359,Seq,P14359,133
Q07549,Seq,Q07549,140
Q9LXZ5,Seq,Q9LXZ5,381
Q9SPE6,Seq,Q9SPE6,289
Q54NP6,Seq,Q54NP6,291
P54920,Seq,P54920,295
Q9DB05,Seq,Q9DB05,295
P54921,Seq,P54921,295
Q9H115,Seq,Q9H115,298
P28663,Seq,P28663,298
Q9SPE5,Seq,Q9SPE5,291
Q9U9R7,Seq,Q9U9R7,324
Q99747,Seq,Q99747,312
Q9CWZ7,Seq,Q9CWZ7,312
O95863,Seq,O95863,264
Q02085,Seq,Q02085,264
P19382,Seq,P19382,259
O43623,Seq,O43623,268
P97469,Seq,P97469,269
O08954,Seq,O08954,268
Q91924,Seq,Q91924,266
Q9QY31,Seq,Q9QY31,287
P08044,Seq,P08044,390
P05049,Seq,P05049,435
O44445,Seq,O44445,122
Q9VQF9,Seq,Q9VQF9,134
O95295,Seq,O95295,136
Q9Z266,Seq,Q9Z266,136
P60192,Seq,P60192,136
P48232,Seq,P48232,102
Q23983,Seq,Q23983,292
P79774,Seq,P79774,205
Q16613,Seq,Q16613,207
O88816,Seq,O88816,205
Q64666,Seq,Q64666,205
Q29495,Seq,Q29495,207
O23530,Seq,O23530,1437
P31109,Seq,P31109,117
P33328,Seq,P33328,115
Q9Y6H5,Seq,Q9Y6H5,919
Q7ZT42,Seq,Q7ZT42,897
Q7KZF4,Seq,Q7KZF4,910
Q78PY7,Seq,Q78PY7,910
Q66X93,Seq,Q66X93,909
Q9Y7U7,Seq,Q9Y7U7,878
Q8TER0,Seq,Q8TER0,1413
Q11099,Seq,Q11099,101
Q9LUB6,Seq,Q9LUB6,157
P38956,Seq,P38956,169
Q9FMT4,Seq,Q9FMT4,534
Q556Z0,Seq,Q556Z0,456
P53628,Seq,P53628,566
Q00372,Seq,Q00372,612
O74536,Seq,O74536,576
P06782,Seq,P06782,633
Q9UTN6,Seq,Q9UTN6,1199
O94421,Seq,O94421,1680
P22082,Seq,P22082,1703
Q9P7S6,Seq,Q9P7S6,274
P10870,Seq,P10870,884
Q944A6,Seq,Q944A6,487
O74792,Seq,O74792,515
Q12824,Seq,Q12824,385
Q9Z0H3,Seq,Q9Z0H3,385
Q09699,Seq,Q09699,632
P18480,Seq,P18480,905
O76689,Seq,O76689,714
P18888,Seq,P18888,332
Q5ABD0,Seq,Q5ABD0,226
Q9P7F7,Seq,Q9P7F7,222
P39929,Seq,P39929,240
Q96H20,Seq,Q96H20,258
O94663,Seq,O94663,252
Q12483,Seq,Q12483,233
O76735,Seq,O76735,247
O55100,Seq,O55100,234
Q62876,Seq,Q62876,234
P46950,Seq,P46950,547
O43760,Seq,O43760,224
O55101,Seq,O55101,224
O54980,Seq,O54980,224
O43761,Seq,O43761,229
Q8R191,Seq,Q8R191,229
P0DPA3,Seq,P0DPA3,235
Q8TAD8,Seq,Q8TAD8,396
Q8BIZ6,Seq,Q8BIZ6,383
Q9SRH9,Seq,Q9SRH9,1372
P40548,Seq,P40548,159
Q9LFQ3,Seq,Q9LFQ3,1367
Q38961,Seq,Q38961,484
Q9VDD3,Seq,Q9VDD3,551
E1JI63,Seq,E1JI63,556
O75324,Seq,O75324,88
Q8MP06,Seq,Q8MP06,456
Q03144,Seq,Q03144,224
P53823,Seq,P53823,222
P43544,Seq,P43544,222
Q04902,Seq,Q04902,237
O54259,Seq,O54259,118
O00161,Seq,O00161,211
O09044,Seq,O09044,210
O70377,Seq,O70377,210
Q17QQ3,Seq,Q17QQ3,206
P36975,Seq,P36975,212
P60880,Seq,P60880,206
P60879,Seq,P60879,206
P60881,Seq,P60881,206
Q9SD96,Seq,Q9SD96,251
O95721,Seq,O95721,258
Q9Z2P6,Seq,Q9Z2P6,257
Q9LMG8,Seq,Q9LMG8,263
Q9S7P9,Seq,Q9S7P9,300
Q8R570,Seq,Q8R570,413
Q16533,Seq,Q16533,368
Q13487,Seq,Q13487,334
Q92966,Seq,Q92966,411
Q5SXM2,Seq,Q5SXM2,1469
O75971,Seq,O75971,98
Q9VIQ0,Seq,Q9VIQ0,281
O15079,Seq,O15079,494
Q80U23,Seq,Q80U23,495
B5DF41,Seq,B5DF41,504
P32568,Seq,P32568,1501
Q9BV90,Seq,Q9BV90,132
Q8WVK2,Seq,Q8WVK2,155
Q96DI7,Seq,Q96DI7,357
Q6IEG0,Seq,Q6IEG0,339
Q9NRH2,Seq,Q9NRH2,765
Q63553,Seq,Q63553,746
P43332,Seq,P43332,216
P09012,Seq,P09012,282
Q93646,Seq,Q93646,440
P25357,Seq,P25357,1226
Q10077,Seq,Q10077,1131
P53127,Seq,P53127,1403
Q13424,Seq,Q13424,505
Q61234,Seq,Q61234,503
Q28626,Seq,Q28626,505
Q13884,Seq,Q13884,538
Q99L88,Seq,Q99L88,537
Q13425,Seq,Q13425,540
Q61235,Seq,Q61235,520
Q9NSN8,Seq,Q9NSN8,517
Q9NY99,Seq,Q9NY99,539
O74690,Seq,O74690,125
P39990,Seq,P39990,126
Q09776,Seq,Q09776,173
Q12368,Seq,Q12368,194
Q03782,Seq,Q03782,492
O94538,Seq,O94538,649
Q12420,Seq,Q12420,587
P53207,Seq,P53207,620
Q9WU12,Seq,Q9WU12,71
O43290,Seq,O43290,800
Q53GS9,Seq,Q53GS9,565
O74418,Seq,O74418,244
Q13573,Seq,Q13573,536
Q9CSN1,Seq,Q9CSN1,536
Q9Y5X0,Seq,Q9Y5X0,201
Q9CWT3,Seq,Q9CWT3,201
Q9Y5W9,Seq,Q9Y5W9,270
Q9UMY4,Seq,Q9UMY4,172
Q9Y5W8,Seq,Q9Y5W8,968
Q5PNP1,Seq,Q5PNP1,934
Q9Y5W7,Seq,Q9Y5W7,946
Q9NRS6,Seq,Q9NRS6,342
P57768,Seq,P57768,344
P57769,Seq,P57769,344
Q15036,Seq,Q15036,470
Q8BVL3,Seq,Q8BVL3,470
Q96RF0,Seq,Q96RF0,628
Q91ZR2,Seq,Q91ZR2,614
Q92543,Seq,Q92543,992
Q6P4T1,Seq,Q6P4T1,997
Q9FG38,Seq,Q9FG38,402
Q13596,Seq,Q13596,522
Q9WV80,Seq,Q9WV80,522
Q99N27,Seq,Q99N27,522
Q9D2Y5,Seq,Q9D2Y5,313
Q3UR97,Seq,Q3UR97,363
Q9CRB0,Seq,Q9CRB0,169
Q9H3E2,Seq,Q9H3E2,840
Q3ZT31,Seq,Q3ZT31,840
Q96L92,Seq,Q96L92,541
Q3UHD6,Seq,Q3UHD6,539
Q8K4V4,Seq,Q8K4V4,539
Q8TEQ0,Seq,Q8TEQ0,813
Q8L5Z7,Seq,Q8L5Z7,587
B9DFS6,Seq,B9DFS6,572
O60749,Seq,O60749,519
Q9CWK8,Seq,Q9CWK8,519
Q6P8Y7,Seq,Q6P8Y7,439
Q8WV41,Seq,Q8WV41,574
O60493,Seq,O60493,162
O70492,Seq,O70492,162
O94291,Seq,O94291,143
Q08826,Seq,Q08826,162
O60107,Seq,O60107,586
Q04053,Seq,Q04053,625
O95219,Seq,O95219,450
O14243,Seq,O14243,401
P47057,Seq,P47057,423
Q9Y5X3,Seq,Q9Y5X3,404
B1H267,Seq,B1H267,404
Q9UNH7,Seq,Q9UNH7,406
Q6P8X1,Seq,Q6P8X1,406
Q9Y5X2,Seq,Q9Y5X2,465
Q9Y5X1,Seq,Q9Y5X1,595
Q91VH2,Seq,Q91VH2,595
F1Q506,Seq,F1Q506,229
Q03148,Seq,Q03148,297
Q6PV67,Seq,Q6PV67,325
Q62230,Seq,Q62230,1695
A7LCJ3,Seq,A7LCJ3,1730
Q9QXZ6,Seq,Q9QXZ6,670
P46720,Seq,P46720,670
P46721,Seq,P46721,670
P70502,Seq,P70502,670
Q9EP96,Seq,Q9EP96,670
O35913,Seq,O35913,661
O88397,Seq,O88397,670
Q99J94,Seq,Q99J94,670
Q9QYE2,Seq,Q9QYE2,670
Q9Y6L6,Seq,Q9Y6L6,691
Q9QZX8,Seq,Q9QZX8,687
Q9NPD5,Seq,Q9NPD5,702
Q9NYB5,Seq,Q9NYB5,712
Q9EPZ7,Seq,Q9EPZ7,716
Q92959,Seq,Q92959,643
Q9EPT5,Seq,Q9EPT5,643
O94956,Seq,O94956,709
Q9JHI3,Seq,Q9JHI3,682
Q9UIG8,Seq,Q9UIG8,710
Q99N02,Seq,Q99N02,710
Q96BD0,Seq,Q96BD0,722
Q99N01,Seq,Q99N01,723
Q6ZQN7,Seq,Q6ZQN7,724
P35610,Seq,P35610,550
Q61263,Seq,Q61263,540
O70536,Seq,O70536,545
O75908,Seq,O75908,522
O88908,Seq,O88908,525
Q7TQM4,Seq,Q7TQM4,524
Q3KNW5,Seq,Q3KNW5,377
Q70EX6,Seq,Q70EX6,370
A7XYQ1,Seq,A7XYQ1,873
Q0P5V2,Seq,Q0P5V2,864
Q84WK4,Seq,Q84WK4,228
Q9VQS7,Seq,Q9VQS7,578
O64645,Seq,O64645,214
G5EDJ4,Seq,G5EDJ4,430
O15524,Seq,O15524,211
O35716,Seq,O35716,212
Q9QX78,Seq,Q9QX78,212
O14508,Seq,O14508,198
O35717,Seq,O35717,198
O88582,Seq,O88582,198
O14543,Seq,O14543,225
O35718,Seq,O35718,225
O88583,Seq,O88583,225
Q8WXH5,Seq,Q8WXH5,440
O75159,Seq,O75159,536
O54928,Seq,O54928,536
O14544,Seq,O14544,535
Q9JLY0,Seq,Q9JLY0,533
O14512,Seq,O14512,581
Q8VHQ2,Seq,Q8VHQ2,579
Q5AD05,Seq,Q5AD05,232
Q5AD07,Seq,Q5AD07,228
P24704,Seq,P24704,152
Q55GQ5,Seq,Q55GQ5,153
P0CW86,Seq,P0CW86,177
O78310,Seq,O78310,216
Q54RN1,Seq,Q54RN1,427
Q9FK60,Seq,Q9FK60,164
Q54RQ1,Seq,Q54RQ1,407
P07505,Seq,P07505,222
Q9Y8D9,Seq,Q9Y8D9,154
A2QMY6,Seq,A2QMY6,154
P00442,Seq,P00442,152
P34697,Seq,P34697,180
O59924,Seq,O59924,154
Q6FWL5,Seq,Q6FWL5,154
O73872,Seq,O73872,154
P61851,Seq,P61851,153
P0AGD1,Seq,P0AGD1,173
Q9HEY7,Seq,Q9HEY7,154
P00441,Seq,P00441,154
P08228,Seq,P08228,154
P9WGE9,Seq,P9WGE9,240
P83129,Seq,P83129,26
P07632,Seq,P07632,154
P28758,Seq,P28758,154
P00445,Seq,P00445,154
P34461,Seq,P34461,221
P08294,Seq,P08294,240
O09164,Seq,O09164,251
Q08420,Seq,Q08420,244
P21276,Seq,P21276,212
Q9LU64,Seq,Q9LU64,305
Q5VSB7,Seq,Q5VSB7,255
Q9FMX0,Seq,Q9FMX0,263
Q9Y8H8,Seq,Q9Y8H8,214
P0AGD3,Seq,P0AGD3,193
P9WGE7,Seq,P9WGE7,207
Q8IAY6,Seq,Q8IAY6,198
O81235,Seq,O81235,231
P31161,Seq,P31161,221
Q9LYK8,Seq,Q9LYK8,241
P41977,Seq,P41977,218
Q92450,Seq,Q92450,210
P17550,Seq,P17550,197
Q9RUV2,Seq,Q9RUV2,211
Q00637,Seq,Q00637,217
P00448,Seq,P00448,206
P04179,Seq,P04179,222
P09671,Seq,P09671,222
P11796,Seq,P11796,228
P53652,Seq,P53652,203
P07895,Seq,P07895,222
Q9UQX0,Seq,Q9UQX0,218
P00447,Seq,P00447,233
Q8E9K5,Seq,Q8E9K5,372
O94294,Seq,O94294,886
Q08817,Seq,Q08817,791
O94964,Seq,O94964,1423
E1U8D0,Seq,E1U8D0,1418
Q24025,Seq,Q24025,1038
P0AG14,Seq,P0AG14,349
P37522,Seq,P37522,253
P40317,Seq,P40317,901
P53438,Seq,P53438,785
Q9M9H7,Seq,Q9M9H7,491
Q93212,Seq,Q93212,594
O74365,Seq,O74365,865
P50278,Seq,P50278,321
P37262,Seq,P37262,315
P38858,Seq,P38858,249
P53315,Seq,P53315,255
Q6IUP1,Seq,Q6IUP1,357
Q9D489,Seq,Q9D489,467
Q05676,Seq,Q05676,74
P01242,Seq,P01242,217
P09538,Seq,P09538,210
P20332,Seq,P20332,210
P01246,Seq,P01246,217
P08998,Seq,P08998,216
P01241,Seq,P01241,217
P34745,Seq,P34745,200
P06880,Seq,P06880,216
P07064,Seq,P07064,210
Q07221,Seq,Q07221,210
P34746,Seq,P34746,204
P13391,Seq,P13391,204
P01248,Seq,P01248,216
P01244,Seq,P01244,216
P10814,Seq,P10814,210
P67930,Seq,P67930,217
Q8LL17,Seq,Q8LL17,370
P18583,Seq,P18583,2426
Q9QX47,Seq,Q9QX47,2444
Q965H3,Seq,Q965H3,735
P39543,Seq,P39543,234
Q9S4P4,Seq,Q9S4P4,782
Q8ZNR3,Seq,Q8ZNR3,782
O30916,Seq,O30916,561
Q8ZQC8,Seq,Q8ZQC8,319
P40722,Seq,P40722,317
P34619,Seq,P34619,1000
Q11193,Seq,Q11193,531
Q8WY21,Seq,Q8WY21,1168
Q8VI51,Seq,Q8VI51,1219
P05044,Seq,P05044,198
P30626,Seq,P30626,198
Q6P069,Seq,Q6P069,198
Q92673,Seq,Q92673,2214
O88307,Seq,O88307,2215
Q95209,Seq,Q95209,2213
Q99523,Seq,Q99523,831
Q6PHU5,Seq,Q6PHU5,825
O54861,Seq,O54861,825
Q07889,Seq,Q07889,1333
Q62245,Seq,Q62245,1319
Q07890,Seq,Q07890,1332
Q02384,Seq,Q02384,1333
U3H042,Seq,U3H042,264
Q9BQ15,Seq,Q9BQ15,211
Q8R2Y9,Seq,Q8R2Y9,212
Q96AH0,Seq,Q96AH0,204
Q8BGW5,Seq,Q8BGW5,198
Q9CQN4,Seq,Q9CQN4,206
Q9NRY2,Seq,Q9NRY2,104
Q9BQB4,Seq,Q9BQB4,213
Q99P68,Seq,Q99P68,211
Q99P67,Seq,Q99P67,213
Q9N5D3,Seq,Q9N5D3,1493
P26675,Seq,P26675,1596
O82330,Seq,O82330,333
P52839,Seq,P52839,326
Q9ZPQ5,Seq,Q9ZPQ5,324
Q8L5A7,Seq,Q8L5A7,359
